time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blink
591,-0.1858516,-0.2284905,-0.2425961,-0.1799343,3.755707,3.938644,0.9182816,0.5958196,0
592,0.05000079,-0.1635599,0.05369139,-0.1328658,3.890411,4.083115,1,1,0
593,-9.381771E-05,-0.1270003,0.01535428,-0.09622014,3.740158,3.843033,1,1,0
594,-0.1596074,-0.1795015,-0.1297331,-0.1307569,4.069214,4.143799,1,1,0
595,-0.116405,-0.1497785,-0.05889666,-0.09134603,-1,-1,0.3825385,0.2887376,0
596,-0.06280565,-0.2231506,-0.03489029,-0.1752603,4.314606,4.421814,0.9059135,0.5939326,1
597,-0.02298266,-0.3143716,-0.001891255,-0.2564713,4.052567,3.870071,0.7971513,0.3889017,0
598,-0.0300976,-0.2451308,-0.01414108,-0.1958133,4.121246,4.097504,0.9022625,0.4836871,1
599,-0.1083972,-0.2267729,-0.1093919,-0.1745634,4.171371,4.086136,0.9997281,0.7772133,0
600,-0.2376016,-0.2473443,-0.2555207,-0.1782986,3.795456,3.777115,1,1,0
601,0.1575822,-0.1284685,0.1401341,-0.06256318,3.673416,3.407547,1,1,0
602,-0.2079366,-0.1997442,-0.2183708,-0.1206728,3.879929,3.920761,1,1,0
603,0.04708588,-0.1750653,-0.002718687,-0.1115062,3.747055,3.557938,1,1,1
604,0.04213107,-0.1282181,0.02714813,-0.05639338,4.148712,4.134644,1,1,0
605,0.02309906,-0.154976,0.01606488,-0.09743047,3.867416,3.868515,1,1,0
606,-0.08005762,-0.1836156,-0.08524102,-0.1155695,3.681641,3.66394,1,1,0
607,0.1809043,-0.2377232,0.1322516,-0.1640964,3.143356,3.095932,1,1,0
608,-0.01765579,-0.2310985,-0.03421187,-0.197202,4.003265,3.957306,1,1,0
609,-0.2136874,-0.1698616,-0.2249814,-0.1077586,3.938049,3.969131,1,1,0
610,-0.1234478,-0.1806817,-0.1156555,-0.1204197,4.031006,3.99118,1,1,0
611,0.1238676,-0.0878526,0.1060631,-0.06159914,4.029037,4.035965,1,1,0
612,-0.1743277,-0.1811574,-0.1874207,-0.1333818,4.162567,4.14502,1,1,0
613,-0.1332379,-0.2085363,-0.1309544,-0.1564438,4.030594,3.998108,0.9507433,0.8757227,0
614,0.03930879,-0.1427929,0.0481174,-0.1117568,4.050537,3.938995,1,1,0
615,0.03563452,-0.1609237,0.03401351,-0.1520194,3.968979,4.079102,1,1,0
616,0.2496907,-0.1273299,0.2511482,-0.117824,4.373459,4.442276,0.9141794,0.985441,0
617,-0.07676667,-0.1072224,-0.07003236,-0.07565773,3.715988,3.76619,1,1,0
619,-0.1053081,-0.1092106,-0.09223253,-0.07408834,3.744583,3.708084,1,1,0
620,-0.2608188,-0.1753377,-0.2689023,-0.1372697,4.131134,4.011475,0.8831043,0.9607209,0
621,-0.2185234,-0.1800295,-0.2144808,-0.1190954,4.186646,4.242706,1,1,0
622,-0.2133933,-0.182695,-0.2292973,-0.09903622,3.87825,4.036682,0.9026458,0.7222485,0
623,-0.2626779,-0.1505494,-0.2666948,-0.0542587,3.839722,3.865677,1,1,0
624,-0.3038847,-0.1752049,-0.3040798,-0.06302321,4.287811,4.500397,1,1,0
625,-0.2722034,-0.1703111,-0.2705691,-0.07470798,3.780685,3.908951,1,1,0
626,-0.2963941,-0.171021,-0.2872053,-0.06634974,3.871338,3.969345,1,1,0
627,-0.1566811,-0.2269782,-0.1423639,-0.1275061,3.94635,4.185623,0.8747728,0.7276179,0
628,-0.0680449,-0.4712722,-0.1245244,-0.4384445,3.459274,3.912277,1,1,0
629,-0.07838082,-0.4757571,-0.1153011,-0.4327563,4.0354,4.091644,1,1,0
630,-0.1017999,-0.4666673,-0.1450592,-0.4236324,4.114777,4.208313,1,1,0
631,0.1183499,-0.5210557,0.03407562,-0.4794128,4.051544,4.058517,1,1,0
632,-0.1704988,-0.4557391,-0.2589101,-0.4095606,3.438705,3.575729,1,1,0
633,-0.1065262,-0.4254844,-0.1433297,-0.3651013,3.609985,3.563766,1,1,0
634,-0.1077046,-0.2667131,-0.1271643,-0.1952596,3.66124,3.644135,1,1,0
635,-0.1192061,-0.2985673,-0.1152241,-0.2150276,3.489365,3.580566,1,1,0
636,-0.2136223,-0.2485727,-0.2210758,-0.1521546,3.492935,3.624786,0.9726601,0.8215924,0
637,-0.1705934,-0.3038144,-0.1699243,-0.1890628,3.640625,3.688629,0.9709411,0.7429156,0
638,0.2053802,-0.1354928,0.1857277,-0.151987,4.147003,3.921127,0.8780944,0.8362771,0
639,0.04280901,-0.2266964,0.0356549,-0.1974578,4.195511,4.240829,1,1,0
640,-0.09596497,-0.1864159,-0.097422,-0.1382818,4.212723,4.235306,1,1,0
641,0.0770303,-0.2312591,0.08730197,-0.1860675,3.855606,3.848206,1,1,0
642,-0.03032076,-0.2303152,-0.01543093,-0.1837153,3.832382,4.025391,0.9746999,0.9306532,0
643,-0.1372226,-0.1969067,-0.1144505,-0.1449304,3.865311,4.083511,0.8151067,0.7930046,0
644,-0.1886438,-0.1922814,-0.1769594,-0.1291617,4.072784,4.07988,1,1,0
645,-0.2205778,-0.1963304,-0.2185597,-0.1076274,4.052765,4.103394,0.99354,0.9063362,0
646,-0.1219122,-0.2072847,-0.1487639,-0.1335721,3.894577,4.057816,0.902849,0.6838264,0
647,0.1577247,-0.1779584,0.1152169,-0.1628273,3.997421,4.046982,1,1,0
648,0.1058716,-0.1775934,0.1181675,-0.1543299,4.372818,4.249069,1,1,0
649,-0.06920886,-0.1215882,-0.069372,-0.08206427,3.969223,4.155045,1,1,0
650,0.02562094,-0.1166019,0.02889132,-0.0718981,3.922089,3.945297,1,1,0
651,-0.103047,-0.1943233,-0.116963,-0.1391687,3.783127,3.799377,1,1,0
652,0.01856303,-0.1620247,0.01259351,-0.1129278,3.509583,3.532944,1,1,0
653,0.189965,-0.1854548,0.1794152,-0.1546872,4.035843,3.969711,1,1,0
654,0.03307867,-0.1883414,0.04337478,-0.1599164,4.196503,4.275803,1,1,0
655,-0.04248977,-0.2153167,0.004316568,-0.1597226,-1,4.048019,0.6604387,0.7938623,0
656,-0.2068561,-0.2268463,-0.1931983,-0.1897708,4.008224,4.305695,0.8683757,0.9496819,0
657,-0.2216535,-0.1630985,-0.2128971,-0.1086273,4.093796,4.172165,1,1,0
658,-0.07747191,-0.1533611,-0.07667929,-0.09236813,3.923279,4.121124,1,1,0
659,-0.2560732,-0.2027974,-0.2563168,-0.1280446,4.183533,4.273575,0.885137,0.8934059,0
660,-0.02954298,-0.1042604,-0.05662447,-0.07073164,4.105774,4.274551,1,1,1
661,-0.09262437,-0.1568561,-0.08627182,-0.1171962,4.240143,4.277252,1,1,0
662,-0.2134386,-0.1470969,-0.2160399,-0.09661245,4.173462,4.23558,1,1,0
663,-0.124455,-0.1569921,-0.1242155,-0.09960127,3.923599,3.906586,1,1,0
664,-0.1732346,-0.2016482,-0.1757324,-0.1128432,3.977478,4.032394,1,1,0
665,0.06049573,-0.1428154,0.05249345,-0.1140653,3.979691,3.968094,1,1,0
666,-0.1037688,-0.1775234,-0.09338152,-0.1374965,4.33075,4.187164,1,1,0
667,-0.1211184,-0.1349803,-0.1186244,-0.08115864,4.087387,4.232956,1,1,0
668,-0.05759698,-0.1825432,-0.0524708,-0.1301998,4.213181,4.201004,1,1,0
669,-0.04320341,-0.0917654,-0.06112581,-0.03543544,3.818909,3.723572,1,1,0
670,-0.05637467,-0.1061269,-0.06518698,-0.04301417,3.963745,4.187149,1,1,0
671,-0.1093824,-0.1718832,-0.1062781,-0.109375,3.440781,3.525192,1,1,0
672,-0.08464015,-0.07802618,-0.08478194,-0.0111897,2.365738,2.452484,1,1,0
673,-0.07135981,-0.1607344,-0.05809951,-0.09829164,2.479141,2.420944,1,1,0
674,-0.07600558,-0.1206723,-0.06469667,-0.05056047,2.551865,2.276505,0.7144248,0.6290412,0
675,-0.06047493,-0.1749171,-0.05170852,-0.1107558,2.679596,2.799927,0.9539859,0.8548622,1
