time,LeftPupil X,LeftPupil Y,RightPupil X,RightPupil Y,LeftPupilSize,RightPupilSize,LeftBlink,RightBlink,blink
617,-0.09016907,0.2186419,-0.1389928,0.2695891,-1,4.344711,0.7292803,0.546447,0
618,-0.05987322,0.2270038,-0.08050585,0.284444,4.254608,4.656403,1,1,0
619,-0.3543845,0.2064061,-0.3830138,0.262512,4.270676,4.418961,0.9620321,0.9834,0
620,-0.1985405,0.2118868,-0.2115979,0.2600965,4.473785,4.466202,0.7850403,0.6190564,0
621,0.04234004,0.1804368,0.01570439,0.2402875,4.405151,4.666733,1,1,0
622,-0.2531605,0.2089473,-0.2794579,0.2662286,4.730713,4.961182,0.9866055,0.9959459,0
623,0.0959425,0.2214957,0.07390118,0.2598851,4.797546,5.186508,1,1,0
624,-0.171272,0.2413663,-0.08374649,0.2978504,-1,-1,0.4015574,0.4552671,0
625,-0.1031786,0.2270537,-0.12307,0.2654207,4.785568,5.030487,0.9859421,0.9421086,0
626,0.117994,0.2095271,0.09566319,0.2327327,4.545731,4.918549,1,1,0
627,0.01687729,0.271803,-0.01707596,0.3011352,4.872498,5.024216,1,1,0
628,-0.2569185,0.2108576,-0.2947513,0.2593874,4.507202,4.681778,0.9822091,0.89995,0
629,-0.3915861,0.2328888,-0.4086946,0.2883259,4.680008,4.807693,1,1,0
630,0.03792858,0.2576591,0.01540065,0.3127598,-1,4.223969,0.6716575,0.6457571,0
631,-0.6227652,-0.2992593,-0.04373306,-0.01087809,-1,-1,0.00846811,0.247705,0
632,-0.8554894,-0.2441854,-0.02943879,0.04615241,-1,-1,0.1,0.05233101,2
633,-0.6798629,-0.2048197,-0.03789771,-0.05412817,-1,-1,0.06086653,0.02715158,0
634,0,0,-0.009776592,0.04583007,-1,-1,0.2146564,0.009326705,1
635,0,0,0.01928711,-0.08001399,-1,-1,0.1150524,0.05987959,0
636,0.006449223,0.2358537,-0.01468027,0.2591995,3.584167,3.101761,0.7200428,0.5763803,0
637,0.01929307,0.3247855,0.001134872,0.3677735,4.140015,4.216034,1,1,0
638,-0.01685792,0.1917191,-0.005139291,0.2163222,-1,-1,0.4711459,0.2540655,2
639,-0.4966633,-0.4001676,-0.04336059,-0.1962589,-1,-1,0,0,2
640,0,0,-0.02814436,-0.1281044,-1,-1,0.01963744,0.1,0
641,-0.2346698,0.2147502,-0.2542546,0.2350775,-1,-1,0.3165356,0.2020369,1
642,0,0,-0.01789308,-0.1522967,-1,-1,0.1,0.1,1
643,-0.563162,-0.2990026,0.04709029,0.09029371,-1,-1,0.1,0.1,0
644,0,0,-0.02820832,0.09432638,-1,-1,0,0,3
645,-0.01670504,0.1989751,-0.03469759,0.2397606,4.101288,4.355423,0.7663424,0.4170906,0
646,-0.1625988,0.2482002,-0.1785934,0.2784408,4.141678,4.287308,0.6293154,0.4225491,1
647,-0.1668157,0.2559406,-0.1789383,0.2734981,4.370743,4.254166,0.616686,0.4257675,2
648,0,0,0.01635194,-0.08651519,-1,-1,0,0,1
649,-0.1930155,0.3515918,-0.2131729,0.3932201,4.676346,4.975296,0.9177471,0.9097466,0
650,-0.239957,0.2351042,-0.2621676,0.2782841,4.123077,4.433365,0.6098112,0.6055069,1
651,-0.2782146,0.286042,-0.2752631,0.3535054,4.459564,4.546341,0.7446423,0.8665981,1
652,0,0,-0.178291,0.120955,-1,-1,0,0.1,3
653,-0.210947,0.1937526,-0.2198693,0.2232205,4.329224,4.19873,0.368935,0.3056169,1
654,-0.4105499,0.3018965,-0.4015893,0.3339869,4.316696,3.546341,0.7269202,0.8030537,0
655,0,0,0.0226804,-0.03094375,-1,-1,0.1,0.1,1
656,-0.3717995,0.2077461,-0.3815261,0.2661972,3.61293,3.703583,0.6655635,0.765215,0
657,-0.0608651,0.2278301,-0.0777874,0.2730148,4.28862,4.517487,0.8820416,0.8545232,0
658,0,0,0.02440226,-0.01687539,-1,-1,0,0.1,2
659,-0.8811272,-0.187983,-0.03661489,0.01279807,-1,-1,0.1,0.1,0
660,-0.1625756,0.2181545,-0.1657161,0.2358577,3.740143,3.684326,0.1942109,0.09263824,0
661,-0.1842644,0.1947752,-0.2076588,0.2011249,3.695724,3.601395,0.3851405,0.1817574,2
662,-0.08426642,0.1713567,-0.1105855,0.2312166,-1,-1,0.5785865,0.6058634,2
663,-0.1973081,0.03839141,-0.2269678,0.1094002,4.063385,4.356613,0.4251505,0.5489606,1
